user_id,product_id,action,rating,timestamp
U00692,P03169,view,,2025-12-16 03:50:10
U00948,P00363,click,,2025-12-16 04:23:10
U01891,P04317,click,,2025-12-16 04:24:10
U01830,P01303,add_to_cart,,2025-12-16 04:45:10
U00377,P01450,view,,2025-12-16 05:01:10
U00273,P00859,add_to_cart,,2025-12-16 05:02:10
U01739,P04648,view,,2025-12-16 05:29:10
U00846,P01636,view,,2025-12-16 05:48:10
U00662,P00722,view,,2025-12-16 06:13:10
U00523,P04580,view,,2025-12-16 06:26:10
U00048,P04420,add_to_cart,,2025-12-16 06:39:10
U01730,P03054,view,,2025-12-16 07:10:10
U00057,P01992,view,,2025-12-16 07:18:10
U00975,P04595,click,,2025-12-16 07:35:10
U00215,P00128,view,,2025-12-16 07:40:10
U01776,P02762,view,,2025-12-16 08:06:10
U01852,P03201,view,,2025-12-16 08:32:10
U00443,P02529,click,,2025-12-16 08:43:10
U01205,P04021,click,,2025-12-16 08:54:10
U01543,P03260,view,,2025-12-16 09:00:10
U01997,P04777,click,,2025-12-16 09:06:10
U01706,P01759,view,,2025-12-16 09:51:10
U00631,P02562,view,,2025-12-16 10:33:10
U01932,P00312,purchase,,2025-12-16 10:44:10
U00747,P02807,add_to_cart,,2025-12-16 10:54:10
U01910,P04350,view,,2025-12-16 11:03:10
U01185,P02839,click,,2025-12-16 12:55:10
U00972,P03703,view,,2025-12-16 13:04:10
U01386,P02462,click,,2025-12-16 13:22:10
U01982,P04785,click,,2025-12-16 13:24:10
U00200,P03905,click,,2025-12-16 13:39:10
U01609,P04989,click,,2025-12-16 13:42:10
U00508,P03225,view,,2025-12-16 13:44:10
U01821,P02225,click,,2025-12-16 13:47:10
U00367,P05000,view,,2025-12-16 13:55:10
U00050,P00010,click,,2025-12-16 14:27:10
U01614,P03677,add_to_cart,,2025-12-16 14:30:10
U01916,P01413,purchase,,2025-12-16 14:36:10
U01054,P02582,click,,2025-12-16 15:03:10
U00038,P01981,click,,2025-12-16 15:40:10
U00950,P03048,view,,2025-12-16 16:11:10
U01812,P02986,view,,2025-12-16 16:34:10
U00020,P03925,add_to_cart,,2025-12-16 16:49:10
U00330,P04916,click,,2025-12-16 16:50:10
U00321,P01275,add_to_cart,,2025-12-16 16:50:10
U00808,P03748,view,,2025-12-16 17:15:10
U01618,P02068,add_to_cart,,2025-12-16 18:31:10
U00010,P04683,view,,2025-12-16 18:33:10
U00377,P03282,click,,2025-12-16 18:34:10
U00008,P00639,view,,2025-12-16 18:46:10
U00334,P00202,add_to_cart,,2025-12-16 18:59:10
U01506,P04201,add_to_cart,,2025-12-16 19:06:10
U00038,P04963,click,,2025-12-16 19:12:10
U01556,P02468,add_to_cart,,2025-12-16 19:37:10
U01224,P03550,view,,2025-12-16 20:20:10
U00354,P02298,view,,2025-12-16 20:59:10
U00891,P02931,view,,2025-12-16 21:09:10
U01725,P00612,add_to_cart,,2025-12-16 21:34:10
U00359,P03731,click,,2025-12-16 21:36:10
U00819,P02136,view,,2025-12-16 21:56:10
U01529,P03877,view,,2025-12-16 22:20:10
U00816,P04369,add_to_cart,,2025-12-16 22:36:10
U00378,P02820,view,,2025-12-16 22:38:10
U01549,P02175,click,,2025-12-16 23:14:10
U00148,P04742,purchase,,2025-12-16 23:30:10
U01492,P00458,view,,2025-12-16 23:31:10
U00432,P00221,view,,2025-12-17 00:33:10
U01865,P02613,add_to_cart,,2025-12-17 00:34:10
U01617,P02537,view,,2025-12-17 00:37:10
U01430,P04376,click,,2025-12-17 00:38:10
U01885,P00694,view,,2025-12-17 01:12:10
U00438,P02279,click,,2025-12-17 01:36:10
U01118,P03387,click,,2025-12-17 02:23:10
U01247,P00021,view,,2025-12-17 03:10:10
U00975,P04945,add_to_cart,,2025-12-17 03:28:10
U00291,P04322,view,,2025-12-17 03:43:10
U01181,P04598,view,,2025-12-17 03:56:10
U00358,P01619,view,,2025-12-17 04:09:10
U01402,P04911,click,,2025-12-17 04:22:10
U01703,P03578,click,,2025-12-17 04:52:10
U01571,P00179,view,,2025-12-17 05:58:10
U00648,P03574,purchase,4.3,2025-12-17 07:23:10
U00008,P03256,click,,2025-12-17 07:41:10
U00449,P00528,add_to_cart,,2025-12-17 09:34:10
U00622,P01851,purchase,5.0,2025-12-17 09:37:10
U01643,P03821,view,,2025-12-17 09:39:10
U00190,P01316,add_to_cart,,2025-12-17 10:07:10
U01946,P01168,purchase,3.5,2025-12-17 10:27:10
U00409,P02033,click,,2025-12-17 10:35:10
U01566,P00979,add_to_cart,,2025-12-17 10:45:10
U00965,P03326,view,,2025-12-17 11:14:10
U00892,P04462,view,,2025-12-17 11:48:10
U00945,P01064,click,,2025-12-17 12:45:10
U00446,P01855,purchase,3.3,2025-12-17 13:13:10
U00247,P00995,click,,2025-12-17 13:25:10
U00912,P02144,view,,2025-12-17 13:38:10
U01966,P02435,add_to_cart,,2025-12-17 13:58:10
U00947,P02281,view,,2025-12-17 14:42:10
U01106,P04240,purchase,4.0,2025-12-17 15:48:10
U01645,P02912,view,,2025-12-17 15:54:10
U00358,P04274,add_to_cart,,2025-12-17 16:02:10
U00959,P04535,view,,2025-12-17 16:44:10
U00853,P02501,view,,2025-12-17 16:54:10
U00633,P04441,click,,2025-12-17 16:59:10
U01261,P02400,view,,2025-12-17 18:37:10
U00826,P02676,view,,2025-12-17 18:51:10
U01808,P03355,view,,2025-12-17 18:56:10
U01285,P01140,view,,2025-12-17 19:09:10
U01350,P01507,view,,2025-12-17 19:19:10
U00448,P04413,click,,2025-12-17 19:21:10
U01158,P02322,click,,2025-12-17 20:07:10
U01260,P03100,add_to_cart,,2025-12-17 20:07:10
U00919,P00195,view,,2025-12-17 20:10:10
U01487,P00380,view,,2025-12-17 20:13:10
U01613,P02981,add_to_cart,,2025-12-17 20:27:10
U00549,P03123,add_to_cart,,2025-12-17 20:37:10
U00951,P03045,view,,2025-12-17 20:46:10
U01131,P01430,click,,2025-12-17 22:00:10
U01815,P03502,click,,2025-12-17 23:38:10
U01008,P02231,view,,2025-12-17 23:43:10
U01938,P00773,view,,2025-12-17 23:55:10
U00743,P02644,view,,2025-12-18 00:45:10
U01717,P02551,view,,2025-12-18 01:48:10
U00136,P02770,click,,2025-12-18 01:58:10
U01015,P03720,view,,2025-12-18 02:41:10
U00938,P02688,view,,2025-12-18 03:12:10
U01524,P04173,click,,2025-12-18 03:14:10
U01761,P01111,purchase,3.7,2025-12-18 03:31:10
U01130,P01239,add_to_cart,,2025-12-18 03:36:10
U00040,P02718,purchase,4.3,2025-12-18 03:44:10
U00752,P01061,add_to_cart,,2025-12-18 03:45:10
U00638,P04058,view,,2025-12-18 03:50:10
U01198,P01401,purchase,3.8,2025-12-18 04:06:10
U01521,P02148,click,,2025-12-18 04:10:10
U01466,P03955,click,,2025-12-18 04:26:10
U01151,P02097,purchase,,2025-12-18 04:39:10
U00519,P01495,click,,2025-12-18 04:40:10
U01983,P04132,view,,2025-12-18 05:09:10
U00316,P02537,view,,2025-12-18 05:30:10
U01730,P01713,view,,2025-12-18 05:39:10
U01599,P00515,view,,2025-12-18 06:06:10
U00428,P04668,click,,2025-12-18 06:24:10
U01772,P03738,purchase,5.0,2025-12-18 06:31:10
U01716,P00119,view,,2025-12-18 07:01:10
U00501,P00880,view,,2025-12-18 07:07:10
U00483,P01945,view,,2025-12-18 07:44:10
U00095,P04456,view,,2025-12-18 07:50:10
U00267,P03570,view,,2025-12-18 07:57:10
U00289,P03982,click,,2025-12-18 08:05:10
U00198,P03496,add_to_cart,,2025-12-18 08:35:10
U01461,P01985,view,,2025-12-18 09:03:10
U00866,P04567,view,,2025-12-18 09:48:10
U01008,P01392,click,,2025-12-18 09:48:10
U00678,P00441,view,,2025-12-18 09:52:10
U00171,P00561,view,,2025-12-18 10:06:10
U00579,P04653,view,,2025-12-18 10:14:10
U01878,P04949,view,,2025-12-18 11:01:10
U00681,P02186,view,,2025-12-18 11:27:10
U01766,P04414,view,,2025-12-18 12:04:10
U00160,P04516,view,,2025-12-18 12:41:10
U00946,P01646,view,,2025-12-18 12:54:10
U01616,P02114,click,,2025-12-18 12:55:10
U01481,P00990,click,,2025-12-18 13:11:10
U00056,P01112,view,,2025-12-18 13:14:10
U01411,P01776,purchase,,2025-12-18 13:20:10
U00270,P04946,purchase,4.6,2025-12-18 13:26:10
U00499,P01059,view,,2025-12-18 13:31:10
U00319,P00724,view,,2025-12-18 13:41:10
U00863,P02386,view,,2025-12-18 14:21:10
U01693,P03350,add_to_cart,,2025-12-18 14:22:10
U01424,P03428,view,,2025-12-18 14:22:10
U01923,P01850,view,,2025-12-18 14:30:10
U01766,P01281,view,,2025-12-18 14:44:10
U01664,P03119,click,,2025-12-18 15:03:10
U00723,P04263,click,,2025-12-18 15:16:10
U01958,P02244,click,,2025-12-18 15:28:10
U00060,P04983,add_to_cart,,2025-12-18 15:29:10
U00540,P00383,view,,2025-12-18 16:18:10
U01876,P03206,view,,2025-12-18 16:25:10
U00008,P03223,add_to_cart,,2025-12-18 16:31:10
U01453,P03728,view,,2025-12-18 17:09:10
U00056,P03366,add_to_cart,,2025-12-18 17:31:10
U00546,P02325,click,,2025-12-18 17:32:10
U00916,P01982,purchase,,2025-12-18 18:03:10
U00513,P02841,add_to_cart,,2025-12-18 18:09:10
U00922,P04277,click,,2025-12-18 18:24:10
U01634,P00757,view,,2025-12-18 19:14:10
U00291,P03761,purchase,4.2,2025-12-18 19:42:10
U01397,P03184,view,,2025-12-18 19:45:10
U00801,P01722,add_to_cart,,2025-12-18 21:15:10
U00481,P04234,click,,2025-12-18 21:38:10
U01165,P03884,view,,2025-12-18 21:56:10
U00584,P01210,purchase,3.7,2025-12-18 22:21:10
U01668,P03591,click,,2025-12-18 22:56:10
U00295,P04122,view,,2025-12-18 22:59:10
U01506,P04309,view,,2025-12-18 23:11:10
U01316,P00128,view,,2025-12-18 23:18:10
U01424,P01704,click,,2025-12-18 23:18:10
U00026,P00393,view,,2025-12-18 23:20:10
U01500,P04487,view,,2025-12-18 23:30:10
U00802,P04075,view,,2025-12-18 23:33:10
U00107,P02292,purchase,,2025-12-19 00:09:10
U00782,P01183,view,,2025-12-19 00:13:10
U00711,P01553,view,,2025-12-19 00:30:10
U01789,P02639,view,,2025-12-19 00:42:10
U01926,P04539,view,,2025-12-19 00:46:10
U01278,P01572,view,,2025-12-19 01:07:10
U01670,P01428,click,,2025-12-19 01:24:10
U01201,P00265,add_to_cart,,2025-12-19 01:27:10
U00814,P03665,purchase,,2025-12-19 01:51:10
U01698,P02451,view,,2025-12-19 02:10:10
U01206,P03609,add_to_cart,,2025-12-19 02:13:10
U01430,P03524,click,,2025-12-19 02:13:10
U00261,P00780,click,,2025-12-19 02:14:10
U01834,P00063,view,,2025-12-19 02:40:10
U01900,P01017,click,,2025-12-19 02:43:10
U00857,P02568,view,,2025-12-19 02:53:10
U01612,P00562,click,,2025-12-19 03:08:10
U01871,P01487,click,,2025-12-19 03:22:10
U00538,P00189,purchase,,2025-12-19 03:31:10
U00137,P04265,add_to_cart,,2025-12-19 04:41:10
U00865,P01819,view,,2025-12-19 05:18:10
U00499,P00318,view,,2025-12-19 05:36:10
U00245,P01223,view,,2025-12-19 05:44:10
U00175,P03979,add_to_cart,,2025-12-19 05:55:10
U00148,P01150,view,,2025-12-19 06:18:10
U00834,P03610,click,,2025-12-19 06:34:10
U00956,P04081,view,,2025-12-19 06:44:10
U00311,P01658,view,,2025-12-19 07:10:10
U01877,P00524,click,,2025-12-19 07:20:10
U00996,P01109,add_to_cart,,2025-12-19 08:30:10
U00523,P00434,purchase,2.6,2025-12-19 08:37:10
U01407,P04961,view,,2025-12-19 08:42:10
U00099,P02683,view,,2025-12-19 08:56:10
U00863,P02503,add_to_cart,,2025-12-19 09:21:10
U00201,P00605,click,,2025-12-19 10:03:10
U01425,P04217,add_to_cart,,2025-12-19 11:01:10
U01593,P03104,click,,2025-12-19 11:12:10
U00044,P00208,view,,2025-12-19 11:12:10
U01150,P02575,view,,2025-12-19 12:14:10
U00857,P04220,add_to_cart,,2025-12-19 12:20:10
U00786,P01797,view,,2025-12-19 12:38:10
U00627,P01898,purchase,,2025-12-19 12:44:10
U00635,P03518,view,,2025-12-19 13:20:10
U01357,P02709,view,,2025-12-19 13:41:10
U00121,P02771,click,,2025-12-19 13:51:10
U00436,P00831,view,,2025-12-19 14:21:10
U00957,P00107,click,,2025-12-19 14:41:10
U01990,P00585,view,,2025-12-19 14:48:10
U00644,P01602,view,,2025-12-19 15:03:10
U01809,P03781,click,,2025-12-19 15:18:10
U01528,P01766,view,,2025-12-19 15:33:10
U00161,P00989,click,,2025-12-19 15:36:10
U00242,P01428,add_to_cart,,2025-12-19 15:40:10
U00897,P03251,click,,2025-12-19 15:58:10
U00487,P01836,click,,2025-12-19 16:27:10
U01559,P02214,view,,2025-12-19 16:45:10
U00723,P03350,view,,2025-12-19 17:03:10
U00123,P02826,view,,2025-12-19 17:08:10
U00606,P03156,view,,2025-12-19 17:15:10
U00246,P00633,add_to_cart,,2025-12-19 17:16:10
U00603,P03890,view,,2025-12-19 17:42:10
U01500,P02533,click,,2025-12-19 18:16:10
U01796,P02403,view,,2025-12-19 18:37:10
U01663,P01784,purchase,,2025-12-19 19:12:10
U01408,P03660,add_to_cart,,2025-12-19 19:20:10
U01661,P04308,click,,2025-12-19 19:34:10
U00055,P00892,view,,2025-12-19 19:34:10
U01531,P01315,add_to_cart,,2025-12-19 19:40:10
U00390,P03869,view,,2025-12-19 19:45:10
U00214,P04774,view,,2025-12-19 19:48:10
U00267,P00364,purchase,,2025-12-19 20:11:10
U01418,P01990,view,,2025-12-19 20:35:10
U00031,P01248,view,,2025-12-19 20:39:10
U01739,P00056,click,,2025-12-19 20:41:10
U00130,P00794,add_to_cart,,2025-12-19 20:52:10
U00270,P02736,purchase,3.5,2025-12-19 21:58:10
U01051,P00518,click,,2025-12-19 22:02:10
U00707,P03869,view,,2025-12-19 22:23:10
U00348,P03319,click,,2025-12-19 22:36:10
U00484,P04266,click,,2025-12-19 22:57:10
U01438,P03279,add_to_cart,,2025-12-19 23:01:10
U00120,P04219,view,,2025-12-19 23:02:10
U01989,P04170,purchase,3.1,2025-12-19 23:30:10
U01397,P03543,view,,2025-12-20 00:08:10
U01139,P04104,view,,2025-12-20 00:23:10
U00776,P03283,view,,2025-12-20 00:24:10
U00035,P03407,view,,2025-12-20 00:31:10
U00650,P02966,view,,2025-12-20 00:36:10
U01486,P00710,view,,2025-12-20 00:56:10
U01256,P02303,view,,2025-12-20 01:47:10
U01753,P03483,click,,2025-12-20 01:55:10
U00018,P01874,view,,2025-12-20 02:38:10
U00395,P00783,click,,2025-12-20 02:48:10
U00396,P04745,view,,2025-12-20 02:51:10
U01576,P02470,click,,2025-12-20 02:55:10
U00912,P01271,view,,2025-12-20 03:03:10
U00639,P04459,purchase,3.1,2025-12-20 03:04:10
U00935,P03265,view,,2025-12-20 03:14:10
U00614,P01745,add_to_cart,,2025-12-20 03:23:10
U00534,P02990,purchase,,2025-12-20 03:27:10
U01312,P02288,add_to_cart,,2025-12-20 03:44:10
U00825,P02619,click,,2025-12-20 03:49:10
U01922,P01090,view,,2025-12-20 03:54:10
U00715,P03337,click,,2025-12-20 04:17:10
U01104,P03973,add_to_cart,,2025-12-20 04:23:10
U01493,P00418,view,,2025-12-20 04:35:10
U00291,P01355,add_to_cart,,2025-12-20 04:36:10
U01368,P00941,click,,2025-12-20 04:57:10
U00498,P03157,add_to_cart,,2025-12-20 05:22:10
U00245,P03697,view,,2025-12-20 05:39:10
U00330,P04789,purchase,,2025-12-20 05:39:10
U01980,P03714,add_to_cart,,2025-12-20 05:40:10
U01680,P00228,purchase,,2025-12-20 05:51:10
U01811,P00574,click,,2025-12-20 06:42:10
U01933,P03988,view,,2025-12-20 07:07:10
U01050,P03145,view,,2025-12-20 07:26:10
U01868,P01002,add_to_cart,,2025-12-20 07:59:10
U01354,P04515,view,,2025-12-20 08:05:10
U01134,P02133,view,,2025-12-20 08:30:10
U01655,P04071,view,,2025-12-20 08:47:10
U00570,P01165,view,,2025-12-20 08:56:10
U00625,P02122,view,,2025-12-20 09:12:10
U01310,P02600,view,,2025-12-20 09:43:10
U01084,P01683,view,,2025-12-20 10:08:10
U00160,P01094,add_to_cart,,2025-12-20 10:13:10
U01995,P03931,view,,2025-12-20 10:20:10
U01767,P00383,click,,2025-12-20 10:39:10
U00771,P00876,view,,2025-12-20 10:58:10
U00880,P00119,click,,2025-12-20 11:05:10
U00445,P01441,add_to_cart,,2025-12-20 11:07:10
U01803,P04826,view,,2025-12-20 11:12:10
U00251,P01052,view,,2025-12-20 11:44:10
U00980,P00840,view,,2025-12-20 12:15:10
U01074,P01129,view,,2025-12-20 12:39:10
U00714,P04450,view,,2025-12-20 12:58:10
U00279,P00445,purchase,,2025-12-20 13:00:10
U01203,P04110,purchase,3.2,2025-12-20 13:12:10
U01617,P00076,click,,2025-12-20 13:34:10
U00193,P01235,click,,2025-12-20 13:56:10
U01127,P00045,view,,2025-12-20 13:59:10
U01074,P04629,view,,2025-12-20 14:00:10
U00786,P01289,click,,2025-12-20 14:01:10
U01113,P02367,view,,2025-12-20 14:25:10
U01667,P00036,view,,2025-12-20 14:31:10
U00113,P00379,view,,2025-12-20 15:00:10
U00931,P02789,view,,2025-12-20 15:04:10
U00825,P01654,view,,2025-12-20 15:33:10
U01435,P01106,view,,2025-12-20 15:34:10
U00266,P02676,add_to_cart,,2025-12-20 15:38:10
U01627,P00823,view,,2025-12-20 15:39:10
U01178,P04713,click,,2025-12-20 16:02:10
U00451,P04693,view,,2025-12-20 16:24:10
U00395,P04016,purchase,4.6,2025-12-20 16:25:10
U01731,P04549,click,,2025-12-20 16:31:10
U01622,P03478,view,,2025-12-20 16:52:10
U00457,P01757,view,,2025-12-20 17:18:10
U01873,P00091,view,,2025-12-20 17:37:10
U01360,P02343,purchase,,2025-12-20 18:08:10
U01885,P02601,view,,2025-12-20 18:20:10
U01069,P00569,click,,2025-12-20 19:15:10
U00219,P01189,view,,2025-12-20 19:16:10
U00550,P00947,add_to_cart,,2025-12-20 19:37:10
U00380,P01517,view,,2025-12-20 19:40:10
U01436,P01756,view,,2025-12-20 20:11:10
U00183,P02426,view,,2025-12-20 20:26:10
U00334,P01413,purchase,4.7,2025-12-20 20:37:10
U01788,P00986,view,,2025-12-20 20:46:10
U00542,P02995,click,,2025-12-20 21:20:10
U01845,P00067,add_to_cart,,2025-12-20 21:31:10
U01727,P00541,view,,2025-12-20 21:46:10
U01664,P02903,view,,2025-12-20 21:54:10
U01503,P02883,add_to_cart,,2025-12-20 22:05:10
U00207,P01064,add_to_cart,,2025-12-20 22:45:10
U01815,P00350,view,,2025-12-20 23:04:10
U00263,P02759,purchase,3.6,2025-12-20 23:06:10
U00029,P02266,view,,2025-12-20 23:23:10
U01654,P01688,purchase,4.1,2025-12-20 23:28:10
U01449,P03234,view,,2025-12-20 23:29:10
U00515,P01057,purchase,,2025-12-20 23:49:10
U00421,P03716,add_to_cart,,2025-12-21 00:07:10
U00948,P02056,view,,2025-12-21 00:16:10
U01133,P04255,view,,2025-12-21 00:16:10
U00267,P01991,click,,2025-12-21 00:18:10
U00802,P02246,view,,2025-12-21 00:27:10
U00910,P02006,view,,2025-12-21 00:31:10
U01954,P02677,view,,2025-12-21 00:53:10
U01421,P03208,view,,2025-12-21 00:58:10
U00421,P00014,add_to_cart,,2025-12-21 01:21:10
U01978,P03290,click,,2025-12-21 02:04:10
U01846,P00942,view,,2025-12-21 02:28:10
U00334,P01442,click,,2025-12-21 02:32:10
U00527,P01388,view,,2025-12-21 03:22:10
U01687,P04795,view,,2025-12-21 03:36:10
U01849,P01742,view,,2025-12-21 03:57:10
U00282,P04345,view,,2025-12-21 04:04:10
U01414,P02425,view,,2025-12-21 04:05:10
U01920,P01209,purchase,5.0,2025-12-21 04:19:10
U01959,P02532,add_to_cart,,2025-12-21 04:51:10
U00732,P01761,add_to_cart,,2025-12-21 05:21:10
U00256,P01281,add_to_cart,,2025-12-21 05:29:10
U00902,P00762,view,,2025-12-21 05:31:10
U00342,P01922,click,,2025-12-21 05:31:10
U00851,P03968,purchase,,2025-12-21 06:04:10
U01533,P03231,click,,2025-12-21 06:14:10
U00079,P01810,view,,2025-12-21 06:15:10
U00294,P01692,view,,2025-12-21 06:40:10
U01657,P04235,click,,2025-12-21 06:54:10
U00326,P02327,view,,2025-12-21 07:00:10
U00874,P03865,view,,2025-12-21 07:01:10
U01887,P03058,click,,2025-12-21 07:06:10
U01428,P00673,click,,2025-12-21 07:08:10
U01241,P02131,view,,2025-12-21 07:30:10
U01271,P04909,view,,2025-12-21 07:34:10
U01345,P01444,view,,2025-12-21 08:21:10
U01006,P01620,view,,2025-12-21 08:34:10
U00285,P01026,add_to_cart,,2025-12-21 08:52:10
U00171,P01794,click,,2025-12-21 08:55:10
U01713,P00545,click,,2025-12-21 09:02:10
U01876,P00676,view,,2025-12-21 09:26:10
U00728,P01309,view,,2025-12-21 09:29:10
U00547,P02375,view,,2025-12-21 09:30:10
U00897,P02972,view,,2025-12-21 10:06:10
U01444,P04629,view,,2025-12-21 10:12:10
U01970,P02451,click,,2025-12-21 10:19:10
U01199,P04634,add_to_cart,,2025-12-21 10:42:10
U00272,P02966,view,,2025-12-21 10:47:10
U01234,P02194,view,,2025-12-21 11:22:10
U00130,P04670,view,,2025-12-21 11:54:10
U01357,P03641,click,,2025-12-21 13:11:10
U00599,P03557,click,,2025-12-21 13:16:10
U01291,P03326,view,,2025-12-21 13:23:10
U01069,P00171,view,,2025-12-21 14:36:10
U00006,P00262,view,,2025-12-21 14:54:10
U00073,P02220,view,,2025-12-21 15:28:10
U01929,P03464,click,,2025-12-21 15:32:10
U00309,P03854,view,,2025-12-21 15:52:10
U01085,P01794,click,,2025-12-21 15:59:10
U00781,P03091,view,,2025-12-21 15:59:10
U00642,P00132,add_to_cart,,2025-12-21 16:10:10
U01226,P04324,view,,2025-12-21 16:17:10
U00914,P03992,add_to_cart,,2025-12-21 16:18:10
U01774,P00505,view,,2025-12-21 16:34:10
U00711,P01156,view,,2025-12-21 17:21:10
U00200,P04834,view,,2025-12-21 17:53:10
U01781,P00592,click,,2025-12-21 18:23:10
U01879,P01696,purchase,,2025-12-21 18:27:10
U00588,P01022,view,,2025-12-21 18:30:10
U01626,P02930,click,,2025-12-21 18:38:10
U01033,P02103,view,,2025-12-21 18:43:10
U00092,P00024,add_to_cart,,2025-12-21 18:48:10
U01623,P03295,add_to_cart,,2025-12-21 18:55:10
U01090,P01048,view,,2025-12-21 19:03:10
U00157,P01779,click,,2025-12-21 19:05:10
U01708,P02945,view,,2025-12-21 19:17:10
U00471,P03807,view,,2025-12-21 19:57:10
U01208,P01638,view,,2025-12-21 20:15:10
U01405,P04699,add_to_cart,,2025-12-21 20:25:10
U01800,P04333,add_to_cart,,2025-12-21 20:51:10
U00667,P03668,click,,2025-12-21 21:22:10
U01131,P00485,view,,2025-12-21 21:46:10
U00572,P00453,view,,2025-12-21 21:49:10
U01097,P00564,click,,2025-12-21 22:05:10
U01167,P03759,click,,2025-12-21 22:11:10
U01110,P04526,click,,2025-12-21 22:29:10
U00371,P04144,add_to_cart,,2025-12-21 22:47:10
U01997,P02530,purchase,3.0,2025-12-21 22:50:10
U01319,P03852,view,,2025-12-21 22:54:10
U01729,P01432,purchase,,2025-12-21 23:22:10
U01008,P00057,click,,2025-12-21 23:23:10
U01888,P00836,click,,2025-12-21 23:55:10
U00224,P03015,click,,2025-12-22 00:05:10
U00587,P04779,add_to_cart,,2025-12-22 00:11:10
U00050,P01070,view,,2025-12-22 00:13:10
U01981,P00568,view,,2025-12-22 00:19:10
U00646,P00519,click,,2025-12-22 00:38:10
U01705,P00847,add_to_cart,,2025-12-22 00:48:10
U01317,P00812,add_to_cart,,2025-12-22 00:50:10
U01571,P04910,add_to_cart,,2025-12-22 02:01:10
U01518,P01730,click,,2025-12-22 02:12:10
U00657,P04231,view,,2025-12-22 02:13:10
U00705,P03615,view,,2025-12-22 02:14:10
U00827,P04766,purchase,3.5,2025-12-22 02:19:10
U00008,P04799,view,,2025-12-22 02:23:10
U00086,P02445,view,,2025-12-22 02:30:10
U00117,P02633,click,,2025-12-22 02:35:10
U00914,P03714,click,,2025-12-22 02:38:10
U01491,P03532,add_to_cart,,2025-12-22 02:45:10
U01608,P03766,click,,2025-12-22 02:48:10
U01349,P01475,view,,2025-12-22 04:06:10
U01731,P04788,view,,2025-12-22 04:06:10
U01901,P01037,view,,2025-12-22 04:30:10
U01776,P00058,view,,2025-12-22 04:49:10
U01170,P00583,click,,2025-12-22 05:03:10
U00576,P03488,click,,2025-12-22 05:41:10
U01495,P03588,click,,2025-12-22 05:42:10
U00915,P01167,view,,2025-12-22 05:42:10
U01819,P00227,view,,2025-12-22 05:47:10
U01245,P00232,view,,2025-12-22 05:51:10
U01964,P03095,purchase,4.4,2025-12-22 05:52:10
U01925,P03520,click,,2025-12-22 06:45:10
U01245,P01417,view,,2025-12-22 06:59:10
U01342,P04768,view,,2025-12-22 07:12:10
U00173,P02351,view,,2025-12-22 07:22:10
U00091,P00727,view,,2025-12-22 07:28:10
U00683,P00154,view,,2025-12-22 07:37:10
U00483,P02249,click,,2025-12-22 07:43:10
U00399,P02251,view,,2025-12-22 07:59:10
U01087,P04044,click,,2025-12-22 08:02:10
U01504,P04373,click,,2025-12-22 08:11:10
U00604,P01704,add_to_cart,,2025-12-22 08:15:10
U01400,P03757,add_to_cart,,2025-12-22 08:19:10
U00337,P04201,click,,2025-12-22 08:56:10
U01635,P04940,add_to_cart,,2025-12-22 09:19:10
U00006,P00371,view,,2025-12-22 09:41:10
U01000,P03283,click,,2025-12-22 09:46:10
U01732,P00077,add_to_cart,,2025-12-22 09:53:10
U00444,P04463,view,,2025-12-22 09:59:10
U00756,P03435,click,,2025-12-22 10:04:10
U01204,P01889,click,,2025-12-22 10:07:10
U00816,P00452,click,,2025-12-22 10:23:10
U01314,P00328,view,,2025-12-22 10:38:10
U00777,P01473,view,,2025-12-22 10:48:10
U00208,P01172,purchase,4.7,2025-12-22 10:52:10
U00445,P00849,view,,2025-12-22 11:02:10
U00140,P04444,view,,2025-12-22 11:07:10
U00248,P01380,view,,2025-12-22 11:15:10
U01130,P03517,click,,2025-12-22 11:47:10
U01604,P04969,view,,2025-12-22 12:32:10
U01440,P04959,view,,2025-12-22 13:14:10
U01918,P02400,purchase,,2025-12-22 13:28:10
U01554,P04193,click,,2025-12-22 14:23:10
U00538,P01179,click,,2025-12-22 14:28:10
U00648,P00777,click,,2025-12-22 14:37:10
U01104,P02138,view,,2025-12-22 14:38:10
U01614,P03781,view,,2025-12-22 14:45:10
U01821,P03083,view,,2025-12-22 14:49:10
U00804,P01749,view,,2025-12-22 14:58:10
U00995,P01464,view,,2025-12-22 15:11:10
U01826,P01911,view,,2025-12-22 15:29:10
U00346,P02682,view,,2025-12-22 15:43:10
U00493,P03978,view,,2025-12-22 15:56:10
U01260,P03130,add_to_cart,,2025-12-22 16:22:10
U01362,P00949,add_to_cart,,2025-12-22 16:27:10
U01237,P03270,view,,2025-12-22 16:38:10
U00286,P01315,view,,2025-12-22 16:48:10
U01594,P04528,add_to_cart,,2025-12-22 17:14:10
U00802,P04556,click,,2025-12-22 17:32:10
U00019,P04959,purchase,4.4,2025-12-22 17:48:10
U01150,P04428,click,,2025-12-22 18:24:10
U01565,P03099,click,,2025-12-22 18:29:10
U00092,P04990,click,,2025-12-22 18:29:10
U00992,P00534,view,,2025-12-22 18:54:10
U01802,P04868,add_to_cart,,2025-12-22 19:06:10
U01151,P02998,view,,2025-12-22 19:11:10
U01886,P04424,add_to_cart,,2025-12-22 19:26:10
